Instance ID,Final Coin,initial_amount,DIRT_Newcost,DIRT_Normal_upgrade_cost,DIRT_Normal_speed_bonus,DIRT_Plus_upgrade_cost,DIRT_Plus_speed_bonus,DIRT_Extra_upgrade_cost,DIRT_Extra_speed_bonus,DIRT_Ultra_upgrade_cost,DIRT_Ultra_speed_bonus
456,70,100,50,20,0,50,0.05,125,0.1,0,0.2
457,25,100,50,20,0,50,0.05,125,0.1,0,0.2
458,130,100,50,20,0,50,0.05,125,0.1,0,0.2
459,70,100,50,20,0,50,0.05,125,0.1,0,0.2
460,80,100,50,20,0,50,0.05,125,0.1,0,0.2
461,40,100,50,20,0,50,0.05,125,0.1,0,0.2
462,10,100,50,20,0,50,0.05,125,0.1,0,0.2
463,50,100,50,20,0,50,0.05,125,0.1,0,0.2
464,40,100,50,20,0,50,0.05,125,0.1,0,0.2
465,150,100,50,20,0,50,0.05,125,0.1,0,0.2
466,10,100,50,20,0,50,0.05,125,0.1,0,0.2
467,90,100,50,20,0,50,0.05,125,0.1,0,0.2
468,120,100,50,20,0,50,0.05,125,0.1,0,0.2
469,70,100,50,20,0,50,0.05,125,0.1,0,0.2
470,15,100,50,20,0,50,0.05,125,0.1,0,0.2
471,40,100,50,20,0,50,0.05,125,0.1,0,0.2
472,150,100,50,20,0,50,0.05,125,0.1,0,0.2
473,70,100,50,20,0,50,0.05,125,0.1,0,0.2
474,60,100,50,20,0,50,0.05,125,0.1,0,0.2
475,70,100,50,20,0,50,0.05,125,0.1,0,0.2
476,90,100,50,20,0,50,0.05,125,0.1,0,0.2
477,120,100,50,20,0,50,0.05,125,0.1,0,0.2
478,50,100,50,20,0,50,0.05,125,0.1,0,0.2
479,60,100,50,20,0,50,0.05,125,0.1,0,0.2
480,130,100,50,20,0,50,0.05,125,0.1,0,0.2
481,65,100,50,20,0,55,0.05,125,0.1,0,0.2
482,85,100,50,20,0,55,0.05,125,0.1,0,0.2
483,35,100,50,20,0,55,0.05,125,0.1,0,0.2
484,90,100,50,20,0,55,0.05,125,0.1,0,0.2
485,40,100,50,20,0,55,0.05,125,0.1,0,0.2
486,60,100,50,20,0,55,0.05,125,0.1,0,0.2
487,60,100,50,20,0,55,0.05,125,0.1,0,0.2
488,40,100,50,20,0,55,0.05,125,0.1,0,0.2
489,95,100,50,20,0,55,0.05,125,0.1,0,0.2
490,5,100,50,20,0,55,0.05,125,0.1,0,0.2
491,120,100,50,20,0,55,0.05,125,0.1,0,0.2
492,40,100,50,20,0,55,0.05,125,0.1,0,0.2
493,100,100,50,20,0,55,0.05,125,0.1,0,0.2
494,85,100,50,20,0,55,0.05,125,0.1,0,0.2
495,125,100,50,20,0,55,0.05,125,0.1,0,0.2
496,35,100,50,20,0,55,0.05,125,0.1,0,0.2
497,150,100,50,20,0,55,0.05,125,0.1,0,0.2
498,205,100,50,20,0,55,0.05,125,0.1,0,0.2
499,80,100,50,20,0,55,0.05,125,0.1,0,0.2
500,55,100,50,20,0,55,0.05,125,0.1,0,0.2
501,35,100,50,20,0,55,0.05,125,0.1,0,0.2
502,100,100,50,20,0,55,0.05,125,0.1,0,0.2
503,40,100,50,20,0,55,0.05,125,0.1,0,0.2
504,70,100,50,20,0,55,0.05,125,0.1,0,0.2
505,115,100,50,20,0,55,0.05,125,0.1,0,0.2
506,5,100,50,20,0,55,0.05,125,0.1,0,0.2
507,85,100,50,20,0,55,0.05,125,0.1,0,0.2
508,65,100,50,20,0,55,0.05,125,0.1,0,0.2
509,65,100,50,20,0,55,0.05,125,0.1,0,0.2
510,30,100,50,20,0,55,0.05,125,0.1,0,0.2
511,60,100,50,20,0,60,0.05,125,0.1,0,0.2
512,85,100,50,20,0,60,0.05,125,0.1,0,0.2
513,140,100,50,20,0,60,0.05,125,0.1,0,0.2
514,60,100,50,20,0,60,0.05,125,0.1,0,0.2
515,10,100,50,20,0,60,0.05,125,0.1,0,0.2
516,60,100,50,20,0,60,0.05,125,0.1,0,0.2
517,110,100,50,20,0,60,0.05,125,0.1,0,0.2
518,60,100,50,20,0,60,0.05,125,0.1,0,0.2
519,30,100,50,20,0,60,0.05,125,0.1,0,0.2
520,90,100,50,20,0,60,0.05,125,0.1,0,0.2
521,100,100,50,20,0,60,0.05,125,0.1,0,0.2
522,140,100,50,20,0,60,0.05,125,0.1,0,0.2
523,110,100,50,20,0,60,0.05,125,0.1,0,0.2
524,60,100,50,20,0,60,0.05,125,0.1,0,0.2
525,90,100,50,20,0,60,0.05,125,0.1,0,0.2
526,20,100,50,20,0,60,0.05,125,0.1,0,0.2
527,50,100,50,20,0,60,0.05,125,0.1,0,0.2
528,40,100,50,20,0,60,0.05,125,0.1,0,0.2
529,90,100,50,20,0,60,0.05,125,0.1,0,0.2
530,60,100,50,20,0,60,0.05,125,0.1,0,0.2
531,40,100,50,20,0,60,0.05,125,0.1,0,0.2
532,0,100,50,20,0,60,0.05,125,0.1,0,0.2
533,30,100,50,20,0,60,0.05,125,0.1,0,0.2
534,150,100,50,20,0,60,0.05,125,0.1,0,0.2
535,160,100,50,20,0,60,0.05,125,0.1,0,0.2
536,90,100,50,20,0,60,0.05,125,0.1,0,0.2
537,40,100,50,20,0,60,0.05,125,0.1,0,0.2
538,30,100,50,20,0,60,0.05,125,0.1,0,0.2
539,45,100,50,20,0,60,0.05,125,0.1,0,0.2
540,50,100,50,20,0,60,0.05,125,0.1,0,0.2
541,150,100,50,20,0,65,0.05,125,0.1,0,0.2
542,150,100,50,20,0,65,0.05,125,0.1,0,0.2
543,135,100,50,20,0,65,0.05,125,0.1,0,0.2
544,65,100,50,20,0,65,0.05,125,0.1,0,0.2
545,40,100,50,20,0,65,0.05,125,0.1,0,0.2
546,70,100,50,20,0,65,0.05,125,0.1,0,0.2
547,60,100,50,20,0,65,0.05,125,0.1,0,0.2
548,90,100,50,20,0,65,0.05,125,0.1,0,0.2
549,40,100,50,20,0,65,0.05,125,0.1,0,0.2
550,70,100,50,20,0,65,0.05,125,0.1,0,0.2
551,100,100,50,20,0,65,0.05,125,0.1,0,0.2
552,90,100,50,20,0,65,0.05,125,0.1,0,0.2
553,75,100,50,20,0,65,0.05,125,0.1,0,0.2
554,75,100,50,20,0,65,0.05,125,0.1,0,0.2
555,70,100,50,20,0,65,0.05,125,0.1,0,0.2
556,60,100,50,20,0,65,0.05,125,0.1,0,0.2
557,40,100,50,20,0,65,0.05,125,0.1,0,0.2
558,40,100,50,20,0,65,0.05,125,0.1,0,0.2
559,45,100,50,20,0,65,0.05,125,0.1,0,0.2
560,75,100,50,20,0,65,0.05,125,0.1,0,0.2
561,60,100,50,20,0,65,0.05,125,0.1,0,0.2
562,85,100,50,20,0,65,0.05,125,0.1,0,0.2
563,75,100,50,20,0,65,0.05,125,0.1,0,0.2
564,10,100,50,20,0,65,0.05,125,0.1,0,0.2
565,130,100,50,20,0,65,0.05,125,0.1,0,0.2
566,45,100,50,20,0,65,0.05,125,0.1,0,0.2
567,70,100,50,20,0,65,0.05,125,0.1,0,0.2
568,105,100,50,20,0,65,0.05,125,0.1,0,0.2
569,25,100,50,20,0,65,0.05,125,0.1,0,0.2
570,25,100,50,20,0,65,0.05,125,0.1,0,0.2
571,130,100,50,20,0,70,0.05,125,0.1,0,0.2
572,100,100,50,20,0,70,0.05,125,0.1,0,0.2
573,70,100,50,20,0,70,0.05,125,0.1,0,0.2
574,70,100,50,20,0,70,0.05,125,0.1,0,0.2
575,40,100,50,20,0,70,0.05,125,0.1,0,0.2
576,0,100,50,20,0,70,0.05,125,0.1,0,0.2
577,40,100,50,20,0,70,0.05,125,0.1,0,0.2
578,120,100,50,20,0,70,0.05,125,0.1,0,0.2
579,150,100,50,20,0,70,0.05,125,0.1,0,0.2
580,30,100,50,20,0,70,0.05,125,0.1,0,0.2
581,40,100,50,20,0,70,0.05,125,0.1,0,0.2
582,50,100,50,20,0,70,0.05,125,0.1,0,0.2
583,70,100,50,20,0,70,0.05,125,0.1,0,0.2
584,140,100,50,20,0,70,0.05,125,0.1,0,0.2
585,100,100,50,20,0,70,0.05,125,0.1,0,0.2
586,120,100,50,20,0,70,0.05,125,0.1,0,0.2
587,70,100,50,20,0,70,0.05,125,0.1,0,0.2
588,70,100,50,20,0,70,0.05,125,0.1,0,0.2
589,120,100,50,20,0,70,0.05,125,0.1,0,0.2
590,60,100,50,20,0,70,0.05,125,0.1,0,0.2
591,120,100,50,20,0,70,0.05,125,0.1,0,0.2
592,60,100,50,20,0,70,0.05,125,0.1,0,0.2
593,80,100,50,20,0,70,0.05,125,0.1,0,0.2
594,40,100,50,20,0,70,0.05,125,0.1,0,0.2
595,30,100,50,20,0,70,0.05,125,0.1,0,0.2
596,120,100,50,20,0,70,0.05,125,0.1,0,0.2
597,50,100,50,20,0,70,0.05,125,0.1,0,0.2
598,70,100,50,20,0,70,0.05,125,0.1,0,0.2
599,60,100,50,20,0,70,0.05,125,0.1,0,0.2
600,0,100,50,20,0,70,0.05,125,0.1,0,0.2
